frame.time_epoch;ip.proto;ip.src;ip.dst;tcp.srcport;tcp.dstport;tcp.flags
1603192318.964405000;6;5.6.7.8;1.1.2.3;80;50304;0x00000010
1603192318.964423000;6;1.1.2.3;5.6.7.8;50304;80;0x00000010
1603192318.964456000;6;5.6.7.8;1.1.2.3;80;50304;0x00000018
1603192318.964483000;6;1.1.2.3;5.6.7.8;50304;80;0x00000010
1603192318.965774000;6;1.1.2.3;5.6.7.8;50304;80;0x00000011
1603192318.966337000;6;5.6.7.8;1.1.2.3;80;50304;0x00000011
1603192318.966350000;6;1.1.2.3;5.6.7.8;50304;80;0x00000010
1603192319.966018000;6;1.1.2.3;5.6.7.8;50306;80;0x00000002
1603192319.966258000;6;5.6.7.8;1.1.2.3;80;50306;0x00000012
1603192319.966306000;6;1.1.2.3;5.6.7.8;50306;80;0x00000010
1603192319.966394000;6;1.1.2.3;5.6.7.8;50306;80;0x00000018
1603192319.966603000;6;5.6.7.8;1.1.2.3;80;50306;0x00000010
1603192319.966910000;6;5.6.7.8;1.1.2.3;80;50306;0x00000010
1603192319.966931000;6;1.1.2.3;5.6.7.8;50306;80;0x00000010
1603192319.966957000;6;5.6.7.8;1.1.2.3;80;50306;0x00000018
1603192319.966973000;6;1.1.2.3;5.6.7.8;50306;80;0x00000010
1603192319.967964000;6;1.1.2.3;5.6.7.8;50306;80;0x00000011
1603192319.968456000;6;5.6.7.8;1.1.2.3;80;50306;0x00000011
1603192319.968482000;6;1.1.2.3;5.6.7.8;50306;80;0x00000010
1603192320.968536000;6;1.1.2.3;5.6.7.8;50308;80;0x00000002
1603192320.968762000;6;5.6.7.8;1.1.2.3;80;50308;0x00000012
1603192320.968802000;6;1.1.2.3;5.6.7.8;50308;80;0x00000010
1603192320.968880000;6;1.1.2.3;5.6.7.8;50308;80;0x00000018
1603192320.969108000;6;5.6.7.8;1.1.2.3;80;50308;0x00000010
1603192320.969361000;6;5.6.7.8;1.1.2.3;80;50308;0x00000010
1603192320.969372000;6;1.1.2.3;5.6.7.8;50308;80;0x00000010
1603192320.969412000;6;5.6.7.8;1.1.2.3;80;50308;0x00000010
1603192320.969431000;6;1.1.2.3;5.6.7.8;50308;80;0x00000010
1603192320.969459000;6;5.6.7.8;1.1.2.3;80;50308;0x00000018
1603192320.969469000;6;1.1.2.3;5.6.7.8;50308;80;0x00000010
1603192320.970580000;6;1.1.2.3;5.6.7.8;50308;80;0x00000011
1603192320.970858000;6;5.6.7.8;1.1.2.3;80;50308;0x00000011
1603192320.970875000;6;1.1.2.3;5.6.7.8;50308;80;0x00000010
1603192321.971036000;6;1.1.2.3;5.6.7.8;50310;80;0x00000002
1603192321.971266000;6;5.6.7.8;1.1.2.3;80;50310;0x00000012
1603192321.971316000;6;1.1.2.3;5.6.7.8;50310;80;0x00000010
1603192321.971412000;6;1.1.2.3;5.6.7.8;50310;80;0x00000018
1603192321.971611000;6;5.6.7.8;1.1.2.3;80;50310;0x00000010
1603192321.972016000;6;5.6.7.8;1.1.2.3;80;50310;0x00000010
1603192321.972034000;6;1.1.2.3;5.6.7.8;50310;80;0x00000010
1603192321.972068000;6;5.6.7.8;1.1.2.3;80;50310;0x00000010
1603192321.972083000;6;1.1.2.3;5.6.7.8;50310;80;0x00000010
1603192321.972113000;6;5.6.7.8;1.1.2.3;80;50310;0x00000018
1603192321.972121000;6;1.1.2.3;5.6.7.8;50310;80;0x00000010
1603192321.973100000;6;1.1.2.3;5.6.7.8;50310;80;0x00000011
1603192321.973564000;6;5.6.7.8;1.1.2.3;80;50310;0x00000011
1603192321.973588000;6;1.1.2.3;5.6.7.8;50310;80;0x00000010
1603192322.973630000;6;1.1.2.3;5.6.7.8;50312;80;0x00000002
1603192322.973823000;6;5.6.7.8;1.1.2.3;80;50312;0x00000012
1603192322.973872000;6;1.1.2.3;5.6.7.8;50312;80;0x00000010
1603192322.973963000;6;1.1.2.3;5.6.7.8;50312;80;0x00000018
1603192322.974167000;6;5.6.7.8;1.1.2.3;80;50312;0x00000010
1603192322.974473000;6;5.6.7.8;1.1.2.3;80;50312;0x00000010
1603192322.974490000;6;1.1.2.3;5.6.7.8;50312;80;0x00000010
1603192322.974523000;6;5.6.7.8;1.1.2.3;80;50312;0x00000018
1603192322.974538000;6;1.1.2.3;5.6.7.8;50312;80;0x00000010
1603192322.975578000;6;1.1.2.3;5.6.7.8;50312;80;0x00000011
1603192322.975969000;6;5.6.7.8;1.1.2.3;80;50312;0x00000011
1603192322.975992000;6;1.1.2.3;5.6.7.8;50312;80;0x00000010
1603192323.976225000;6;1.1.2.3;5.6.7.8;50314;80;0x00000002
1603192323.976430000;6;5.6.7.8;1.1.2.3;80;50314;0x00000012
1603192323.976471000;6;1.1.2.3;5.6.7.8;50314;80;0x00000010
1603192323.976548000;6;1.1.2.3;5.6.7.8;50314;80;0x00000018
1603192323.976776000;6;5.6.7.8;1.1.2.3;80;50314;0x00000010
1603192323.977180000;6;5.6.7.8;1.1.2.3;80;50314;0x00000010
1603192323.977201000;6;1.1.2.3;5.6.7.8;50314;80;0x00000010
1603192323.977229000;6;5.6.7.8;1.1.2.3;80;50314;0x00000018
1603192323.977243000;6;1.1.2.3;5.6.7.8;50314;80;0x00000010
1603192323.978280000;6;1.1.2.3;5.6.7.8;50314;80;0x00000011
1603192323.978678000;6;5.6.7.8;1.1.2.3;80;50314;0x00000011
1603192323.978706000;6;1.1.2.3;5.6.7.8;50314;80;0x00000010
1603192324.978858000;6;1.1.2.3;5.6.7.8;50316;80;0x00000002
1603192324.979036000;6;5.6.7.8;1.1.2.3;80;50316;0x00000012
1603192324.979083000;6;1.1.2.3;5.6.7.8;50316;80;0x00000010
1603192324.979176000;6;1.1.2.3;5.6.7.8;50316;80;0x00000018
1603192324.979431000;6;5.6.7.8;1.1.2.3;80;50316;0x00000010
1603192324.979738000;6;5.6.7.8;1.1.2.3;80;50316;0x00000010
1603192324.979758000;6;1.1.2.3;5.6.7.8;50316;80;0x00000010
1603192324.979787000;6;5.6.7.8;1.1.2.3;80;50316;0x00000018
1603192324.979801000;6;1.1.2.3;5.6.7.8;50316;80;0x00000010
1603192324.980757000;6;1.1.2.3;5.6.7.8;50316;80;0x00000011
1603192324.981334000;6;5.6.7.8;1.1.2.3;80;50316;0x00000011
1603192324.981365000;6;1.1.2.3;5.6.7.8;50316;80;0x00000010
1603192325.981384000;6;1.1.2.3;5.6.7.8;50318;80;0x00000002
1603192325.981595000;6;5.6.7.8;1.1.2.3;80;50318;0x00000012
1603192325.981635000;6;1.1.2.3;5.6.7.8;50318;80;0x00000010
1603192325.981713000;6;1.1.2.3;5.6.7.8;50318;80;0x00000018
1603192325.981891000;6;5.6.7.8;1.1.2.3;80;50318;0x00000010
1603192325.982198000;6;5.6.7.8;1.1.2.3;80;50318;0x00000010
1603192325.982210000;6;1.1.2.3;5.6.7.8;50318;80;0x00000010
1603192325.982246000;6;5.6.7.8;1.1.2.3;80;50318;0x00000010
1603192325.982261000;6;1.1.2.3;5.6.7.8;50318;80;0x00000010
1603192325.982293000;6;5.6.7.8;1.1.2.3;80;50318;0x00000018
1603192325.982302000;6;1.1.2.3;5.6.7.8;50318;80;0x00000010
1603192325.983341000;6;1.1.2.3;5.6.7.8;50318;80;0x00000011
1603192325.983692000;6;5.6.7.8;1.1.2.3;80;50318;0x00000011
1603192325.983715000;6;1.1.2.3;5.6.7.8;50318;80;0x00000010
1603192326.983849000;6;1.1.2.3;5.6.7.8;50320;80;0x00000002
1603192326.984105000;6;5.6.7.8;1.1.2.3;80;50320;0x00000012
1603192326.984153000;6;1.1.2.3;5.6.7.8;50320;80;0x00000010
1603192326.984248000;6;1.1.2.3;5.6.7.8;50320;80;0x00000018
1603192326.984500000;6;5.6.7.8;1.1.2.3;80;50320;0x00000010
1603192326.984906000;6;5.6.7.8;1.1.2.3;80;50320;0x00000010
1603192326.984926000;6;1.1.2.3;5.6.7.8;50320;80;0x00000010
1603192326.984955000;6;5.6.7.8;1.1.2.3;80;50320;0x00000018
1603192326.984969000;6;1.1.2.3;5.6.7.8;50320;80;0x00000010
1603192326.985944000;6;1.1.2.3;5.6.7.8;50320;80;0x00000011
1603192326.986504000;6;5.6.7.8;1.1.2.3;80;50320;0x00000011
1603192326.986531000;6;1.1.2.3;5.6.7.8;50320;80;0x00000010
1603192327.986809000;6;1.1.2.3;5.6.7.8;50322;80;0x00000002
1603192327.986962000;6;5.6.7.8;1.1.2.3;80;50322;0x00000012
1603192327.987018000;6;1.1.2.3;5.6.7.8;50322;80;0x00000010
1603192327.987148000;6;1.1.2.3;5.6.7.8;50322;80;0x00000018
1603192327.987360000;6;5.6.7.8;1.1.2.3;80;50322;0x00000010
1603192327.987611000;6;5.6.7.8;1.1.2.3;80;50322;0x00000010
1603192327.987620000;6;1.1.2.3;5.6.7.8;50322;80;0x00000010
1603192327.987672000;6;5.6.7.8;1.1.2.3;80;50322;0x00000010
1603192327.987685000;6;1.1.2.3;5.6.7.8;50322;80;0x00000010
1603192327.987714000;6;5.6.7.8;1.1.2.3;80;50322;0x00000018
1603192327.987726000;6;1.1.2.3;5.6.7.8;50322;80;0x00000010
1603192327.989580000;6;1.1.2.3;5.6.7.8;50322;80;0x00000011
1603192327.990010000;6;5.6.7.8;1.1.2.3;80;50322;0x00000011
1603192327.990030000;6;1.1.2.3;5.6.7.8;50322;80;0x00000010
1603192328.988810000;6;1.1.2.3;5.6.7.8;50324;80;0x00000002
1603192328.989074000;6;5.6.7.8;1.1.2.3;80;50324;0x00000012
1603192328.989131000;6;1.1.2.3;5.6.7.8;50324;80;0x00000010
1603192328.989256000;6;1.1.2.3;5.6.7.8;50324;80;0x00000018
1603192328.989522000;6;5.6.7.8;1.1.2.3;80;50324;0x00000010
1603192328.989928000;6;5.6.7.8;1.1.2.3;80;50324;0x00000010
1603192328.989947000;6;1.1.2.3;5.6.7.8;50324;80;0x00000010
1603192328.989976000;6;5.6.7.8;1.1.2.3;80;50324;0x00000018
1603192328.989990000;6;1.1.2.3;5.6.7.8;50324;80;0x00000010
1603192328.991555000;6;1.1.2.3;5.6.7.8;50324;80;0x00000011
1603192328.991924000;6;5.6.7.8;1.1.2.3;80;50324;0x00000011
1603192328.991938000;6;1.1.2.3;5.6.7.8;50324;80;0x00000010
1603192329.991550000;6;1.1.2.3;5.6.7.8;50326;80;0x00000002
1603192329.991790000;6;5.6.7.8;1.1.2.3;80;50326;0x00000012
1603192329.991839000;6;1.1.2.3;5.6.7.8;50326;80;0x00000010
1603192329.991930000;6;1.1.2.3;5.6.7.8;50326;80;0x00000018
1603192329.992134000;6;5.6.7.8;1.1.2.3;80;50326;0x00000010
1603192329.992539000;6;5.6.7.8;1.1.2.3;80;50326;0x00000010
1603192329.992550000;6;1.1.2.3;5.6.7.8;50326;80;0x00000010
1603192329.992594000;6;5.6.7.8;1.1.2.3;80;50326;0x00000010
1603192329.992612000;6;1.1.2.3;5.6.7.8;50326;80;0x00000010
1603192329.992637000;6;5.6.7.8;1.1.2.3;80;50326;0x00000018
1603192329.992646000;6;1.1.2.3;5.6.7.8;50326;80;0x00000010
1603192329.994079000;6;1.1.2.3;5.6.7.8;50326;80;0x00000011
1603192329.994336000;6;5.6.7.8;1.1.2.3;80;50326;0x00000011
1603192329.994348000;6;1.1.2.3;5.6.7.8;50326;80;0x00000010
1603192330.994038000;6;1.1.2.3;5.6.7.8;50328;80;0x00000002
1603192330.994253000;6;5.6.7.8;1.1.2.3;80;50328;0x00000012
1603192330.994294000;6;1.1.2.3;5.6.7.8;50328;80;0x00000010
1603192330.994372000;6;1.1.2.3;5.6.7.8;50328;80;0x00000018
1603192330.994600000;6;5.6.7.8;1.1.2.3;80;50328;0x00000010
1603192330.995007000;6;5.6.7.8;1.1.2.3;80;50328;0x00000010
1603192330.995029000;6;1.1.2.3;5.6.7.8;50328;80;0x00000010
1603192330.995052000;6;5.6.7.8;1.1.2.3;80;50328;0x00000018
1603192330.995064000;6;1.1.2.3;5.6.7.8;50328;80;0x00000010
1603192330.996077000;6;1.1.2.3;5.6.7.8;50328;80;0x00000011
1603192330.996601000;6;5.6.7.8;1.1.2.3;80;50328;0x00000011
1603192330.996628000;6;1.1.2.3;5.6.7.8;50328;80;0x00000010
1603192331.996550000;6;1.1.2.3;5.6.7.8;50330;80;0x00000002
1603192331.996767000;6;5.6.7.8;1.1.2.3;80;50330;0x00000012
1603192331.996817000;6;1.1.2.3;5.6.7.8;50330;80;0x00000010
1603192331.996913000;6;1.1.2.3;5.6.7.8;50330;80;0x00000018
1603192331.997112000;6;5.6.7.8;1.1.2.3;80;50330;0x00000010
1603192331.997417000;6;5.6.7.8;1.1.2.3;80;50330;0x00000010
1603192331.997429000;6;1.1.2.3;5.6.7.8;50330;80;0x00000010
1603192331.997474000;6;5.6.7.8;1.1.2.3;80;50330;0x00000010
1603192331.997495000;6;1.1.2.3;5.6.7.8;50330;80;0x00000010
1603192331.997515000;6;5.6.7.8;1.1.2.3;80;50330;0x00000018
1603192331.997524000;6;1.1.2.3;5.6.7.8;50330;80;0x00000010
1603192331.999539000;6;1.1.2.3;5.6.7.8;50330;80;0x00000011
1603192331.999862000;6;5.6.7.8;1.1.2.3;80;50330;0x00000011
1603192331.999881000;6;1.1.2.3;5.6.7.8;50330;80;0x00000010
1603192332.999187000;6;1.1.2.3;5.6.7.8;50332;80;0x00000002
1603192332.999433000;6;5.6.7.8;1.1.2.3;80;50332;0x00000012
1603192332.999481000;6;1.1.2.3;5.6.7.8;50332;80;0x00000010
1603192332.999572000;6;1.1.2.3;5.6.7.8;50332;80;0x00000018
1603192332.999728000;6;5.6.7.8;1.1.2.3;80;50332;0x00000010
1603192333.000085000;6;5.6.7.8;1.1.2.3;80;50332;0x00000010
1603192333.000105000;6;1.1.2.3;5.6.7.8;50332;80;0x00000010
1603192333.000133000;6;5.6.7.8;1.1.2.3;80;50332;0x00000018
1603192333.000147000;6;1.1.2.3;5.6.7.8;50332;80;0x00000010
1603192333.001715000;6;1.1.2.3;5.6.7.8;50332;80;0x00000011
1603192333.002228000;6;5.6.7.8;1.1.2.3;80;50332;0x00000011
1603192333.002248000;6;1.1.2.3;5.6.7.8;50332;80;0x00000010
1603192334.001550000;6;1.1.2.3;5.6.7.8;50334;80;0x00000002
1603192334.001801000;6;5.6.7.8;1.1.2.3;80;50334;0x00000012
1603192334.001850000;6;1.1.2.3;5.6.7.8;50334;80;0x00000010
1603192334.001943000;6;1.1.2.3;5.6.7.8;50334;80;0x00000018
1603192334.002194000;6;5.6.7.8;1.1.2.3;80;50334;0x00000010
1603192334.002654000;6;5.6.7.8;1.1.2.3;80;50334;0x00000010
1603192334.002676000;6;1.1.2.3;5.6.7.8;50334;80;0x00000010
1603192334.002699000;6;5.6.7.8;1.1.2.3;80;50334;0x00000018
1603192334.002710000;6;1.1.2.3;5.6.7.8;50334;80;0x00000010
1603192334.003682000;6;1.1.2.3;5.6.7.8;50334;80;0x00000011
1603192334.004299000;6;5.6.7.8;1.1.2.3;80;50334;0x00000011
1603192334.004329000;6;1.1.2.3;5.6.7.8;50334;80;0x00000010
1603192335.004046000;6;1.1.2.3;5.6.7.8;50336;80;0x00000002
1603192335.004267000;6;5.6.7.8;1.1.2.3;80;50336;0x00000012
1603192335.004318000;6;1.1.2.3;5.6.7.8;50336;80;0x00000010
1603192335.004415000;6;1.1.2.3;5.6.7.8;50336;80;0x00000018
1603192335.004612000;6;5.6.7.8;1.1.2.3;80;50336;0x00000010
1603192335.004968000;6;5.6.7.8;1.1.2.3;80;50336;0x00000010
1603192335.004987000;6;1.1.2.3;5.6.7.8;50336;80;0x00000010
1603192335.005018000;6;5.6.7.8;1.1.2.3;80;50336;0x00000010
1603192335.005034000;6;1.1.2.3;5.6.7.8;50336;80;0x00000010
1603192335.005063000;6;5.6.7.8;1.1.2.3;80;50336;0x00000018
1603192335.005071000;6;1.1.2.3;5.6.7.8;50336;80;0x00000010
1603192335.006074000;6;1.1.2.3;5.6.7.8;50336;80;0x00000011
1603192335.006641000;6;5.6.7.8;1.1.2.3;80;50336;0x00000011
1603192335.006675000;6;1.1.2.3;5.6.7.8;50336;80;0x00000010
1603192336.006665000;6;1.1.2.3;5.6.7.8;50338;80;0x00000002
1603192336.006885000;6;5.6.7.8;1.1.2.3;80;50338;0x00000012
1603192336.006925000;6;1.1.2.3;5.6.7.8;50338;80;0x00000010
1603192336.007003000;6;1.1.2.3;5.6.7.8;50338;80;0x00000018
1603192336.007232000;6;5.6.7.8;1.1.2.3;80;50338;0x00000010
1603192336.007586000;6;5.6.7.8;1.1.2.3;80;50338;0x00000010
1603192336.007605000;6;1.1.2.3;5.6.7.8;50338;80;0x00000010
1603192336.007635000;6;5.6.7.8;1.1.2.3;80;50338;0x00000018
1603192336.007649000;6;1.1.2.3;5.6.7.8;50338;80;0x00000010
1603192336.008675000;6;1.1.2.3;5.6.7.8;50338;80;0x00000011
1603192336.009284000;6;5.6.7.8;1.1.2.3;80;50338;0x00000011
1603192336.009312000;6;1.1.2.3;5.6.7.8;50338;80;0x00000010
1603192337.009225000;6;1.1.2.3;5.6.7.8;50340;80;0x00000002
1603192337.009404000;6;5.6.7.8;1.1.2.3;80;50340;0x00000012
1603192337.009454000;6;1.1.2.3;5.6.7.8;50340;80;0x00000010
1603192337.009544000;6;1.1.2.3;5.6.7.8;50340;80;0x00000018
1603192337.009799000;6;5.6.7.8;1.1.2.3;80;50340;0x00000010
1603192337.010154000;6;5.6.7.8;1.1.2.3;80;50340;0x00000010
1603192337.010166000;6;1.1.2.3;5.6.7.8;50340;80;0x00000010
1603192337.010207000;6;5.6.7.8;1.1.2.3;80;50340;0x00000010
1603192337.010229000;6;1.1.2.3;5.6.7.8;50340;80;0x00000010
1603192337.010250000;6;5.6.7.8;1.1.2.3;80;50340;0x00000018
1603192337.010259000;6;1.1.2.3;5.6.7.8;50340;80;0x00000010
1603192337.012238000;6;1.1.2.3;5.6.7.8;50340;80;0x00000011
1603192337.012800000;6;5.6.7.8;1.1.2.3;80;50340;0x00000011
1603192337.012824000;6;1.1.2.3;5.6.7.8;50340;80;0x00000010
1603192338.011783000;6;1.1.2.3;5.6.7.8;50342;80;0x00000002
1603192338.012027000;6;5.6.7.8;1.1.2.3;80;50342;0x00000012
1603192338.012067000;6;1.1.2.3;5.6.7.8;50342;80;0x00000010
1603192338.012143000;6;1.1.2.3;5.6.7.8;50342;80;0x00000018
1603192338.012371000;6;5.6.7.8;1.1.2.3;80;50342;0x00000010
1603192338.012726000;6;5.6.7.8;1.1.2.3;80;50342;0x00000010
1603192338.012747000;6;1.1.2.3;5.6.7.8;50342;80;0x00000010
1603192338.012774000;6;5.6.7.8;1.1.2.3;80;50342;0x00000018
1603192338.012786000;6;1.1.2.3;5.6.7.8;50342;80;0x00000010
1603192338.013816000;6;1.1.2.3;5.6.7.8;50342;80;0x00000011
1603192338.014324000;6;5.6.7.8;1.1.2.3;80;50342;0x00000011
1603192338.014347000;6;1.1.2.3;5.6.7.8;50342;80;0x00000010
1603192339.014460000;6;1.1.2.3;5.6.7.8;50344;80;0x00000002
1603192339.014746000;6;5.6.7.8;1.1.2.3;80;50344;0x00000012
1603192339.014802000;6;1.1.2.3;5.6.7.8;50344;80;0x00000010
1603192339.014893000;6;1.1.2.3;5.6.7.8;50344;80;0x00000018
1603192339.015140000;6;5.6.7.8;1.1.2.3;80;50344;0x00000010
1603192339.015646000;6;5.6.7.8;1.1.2.3;80;50344;0x00000010
1603192339.015666000;6;1.1.2.3;5.6.7.8;50344;80;0x00000010
1603192339.015693000;6;5.6.7.8;1.1.2.3;80;50344;0x00000018
1603192339.015708000;6;1.1.2.3;5.6.7.8;50344;80;0x00000010
1603192339.016631000;6;1.1.2.3;5.6.7.8;50344;80;0x00000011
1603192339.016990000;6;5.6.7.8;1.1.2.3;80;50344;0x00000011
1603192339.017013000;6;1.1.2.3;5.6.7.8;50344;80;0x00000010
1603192340.016949000;6;1.1.2.3;5.6.7.8;50346;80;0x00000002
1603192340.017217000;6;5.6.7.8;1.1.2.3;80;50346;0x00000012
1603192340.017265000;6;1.1.2.3;5.6.7.8;50346;80;0x00000010
1603192340.017354000;6;1.1.2.3;5.6.7.8;50346;80;0x00000018
1603192340.017611000;6;5.6.7.8;1.1.2.3;80;50346;0x00000010
1603192340.018019000;6;5.6.7.8;1.1.2.3;80;50346;0x00000010
1603192340.018040000;6;1.1.2.3;5.6.7.8;50346;80;0x00000010
1603192340.018066000;6;5.6.7.8;1.1.2.3;80;50346;0x00000018
1603192340.018077000;6;1.1.2.3;5.6.7.8;50346;80;0x00000010
1603192340.019194000;6;1.1.2.3;5.6.7.8;50346;80;0x00000011
1603192340.019614000;6;5.6.7.8;1.1.2.3;80;50346;0x00000011
1603192340.019638000;6;1.1.2.3;5.6.7.8;50346;80;0x00000010
1603192341.019571000;6;1.1.2.3;5.6.7.8;50348;80;0x00000002
1603192341.019839000;6;5.6.7.8;1.1.2.3;80;50348;0x00000012
1603192341.019887000;6;1.1.2.3;5.6.7.8;50348;80;0x00000010
1603192341.019984000;6;1.1.2.3;5.6.7.8;50348;80;0x00000018
1603192341.020184000;6;5.6.7.8;1.1.2.3;80;50348;0x00000010
1603192341.020539000;6;5.6.7.8;1.1.2.3;80;50348;0x00000010
1603192341.020557000;6;1.1.2.3;5.6.7.8;50348;80;0x00000010
1603192341.020590000;6;5.6.7.8;1.1.2.3;80;50348;0x00000010
1603192341.020604000;6;1.1.2.3;5.6.7.8;50348;80;0x00000010
1603192341.020635000;6;5.6.7.8;1.1.2.3;80;50348;0x00000018
1603192341.020643000;6;1.1.2.3;5.6.7.8;50348;80;0x00000010
1603192341.022166000;6;1.1.2.3;5.6.7.8;50348;80;0x00000011
1603192341.022664000;6;5.6.7.8;1.1.2.3;80;50348;0x00000011
1603192341.022681000;6;1.1.2.3;5.6.7.8;50348;80;0x00000010
1603192342.021985000;6;1.1.2.3;5.6.7.8;50350;80;0x00000002
1603192342.022213000;6;5.6.7.8;1.1.2.3;80;50350;0x00000012
1603192342.022262000;6;1.1.2.3;5.6.7.8;50350;80;0x00000010
1603192342.022352000;6;1.1.2.3;5.6.7.8;50350;80;0x00000018
1603192342.022558000;6;5.6.7.8;1.1.2.3;80;50350;0x00000010
1603192342.022967000;6;5.6.7.8;1.1.2.3;80;50350;0x00000010
1603192342.022990000;6;1.1.2.3;5.6.7.8;50350;80;0x00000010
1603192342.023012000;6;5.6.7.8;1.1.2.3;80;50350;0x00000018
1603192342.023024000;6;1.1.2.3;5.6.7.8;50350;80;0x00000010
1603192342.024565000;6;1.1.2.3;5.6.7.8;50350;80;0x00000011
1603192342.025111000;6;5.6.7.8;1.1.2.3;80;50350;0x00000011
1603192342.025139000;6;1.1.2.3;5.6.7.8;50350;80;0x00000010
1603192343.024820000;6;1.1.2.3;5.6.7.8;50352;80;0x00000002
1603192343.025038000;6;5.6.7.8;1.1.2.3;80;50352;0x00000012
1603192343.025087000;6;1.1.2.3;5.6.7.8;50352;80;0x00000010
1603192343.025183000;6;1.1.2.3;5.6.7.8;50352;80;0x00000018
1603192343.025432000;6;5.6.7.8;1.1.2.3;80;50352;0x00000010
1603192343.025795000;6;5.6.7.8;1.1.2.3;80;50352;0x00000010
1603192343.025815000;6;1.1.2.3;5.6.7.8;50352;80;0x00000010
1603192343.025837000;6;5.6.7.8;1.1.2.3;80;50352;0x00000018
1603192343.025848000;6;1.1.2.3;5.6.7.8;50352;80;0x00000010
1603192343.027561000;6;1.1.2.3;5.6.7.8;50352;80;0x00000011
1603192343.028135000;6;5.6.7.8;1.1.2.3;80;50352;0x00000011
1603192343.028172000;6;1.1.2.3;5.6.7.8;50352;80;0x00000010
1603192344.027124000;6;1.1.2.3;5.6.7.8;50354;80;0x00000002
1603192344.027413000;6;5.6.7.8;1.1.2.3;80;50354;0x00000012
1603192344.027461000;6;1.1.2.3;5.6.7.8;50354;80;0x00000010
1603192344.027552000;6;1.1.2.3;5.6.7.8;50354;80;0x00000018
1603192344.027808000;6;5.6.7.8;1.1.2.3;80;50354;0x00000010
1603192344.028365000;6;5.6.7.8;1.1.2.3;80;50354;0x00000010
1603192344.028386000;6;1.1.2.3;5.6.7.8;50354;80;0x00000010
1603192344.028412000;6;5.6.7.8;1.1.2.3;80;50354;0x00000018
1603192344.028423000;6;1.1.2.3;5.6.7.8;50354;80;0x00000010
1603192344.030036000;6;1.1.2.3;5.6.7.8;50354;80;0x00000011
1603192344.030459000;6;5.6.7.8;1.1.2.3;80;50354;0x00000011
1603192344.030487000;6;1.1.2.3;5.6.7.8;50354;80;0x00000010
1603192345.029740000;6;1.1.2.3;5.6.7.8;50356;80;0x00000002
1603192345.029940000;6;5.6.7.8;1.1.2.3;80;50356;0x00000012
1603192345.029990000;6;1.1.2.3;5.6.7.8;50356;80;0x00000010
1603192345.030087000;6;1.1.2.3;5.6.7.8;50356;80;0x00000018
1603192345.030333000;6;5.6.7.8;1.1.2.3;80;50356;0x00000010
1603192345.030749000;6;5.6.7.8;1.1.2.3;80;50356;0x00000010
1603192345.030773000;6;1.1.2.3;5.6.7.8;50356;80;0x00000010
1603192345.030837000;6;5.6.7.8;1.1.2.3;80;50356;0x00000018
1603192345.030848000;6;1.1.2.3;5.6.7.8;50356;80;0x00000010
1603192345.032549000;6;1.1.2.3;5.6.7.8;50356;80;0x00000011
1603192345.033099000;6;5.6.7.8;1.1.2.3;80;50356;0x00000011
1603192345.033115000;6;1.1.2.3;5.6.7.8;50356;80;0x00000010
1603192346.032180000;6;1.1.2.3;5.6.7.8;50358;80;0x00000002
1603192346.032465000;6;5.6.7.8;1.1.2.3;80;50358;0x00000012
1603192346.032515000;6;1.1.2.3;5.6.7.8;50358;80;0x00000010
1603192346.032611000;6;1.1.2.3;5.6.7.8;50358;80;0x00000018
1603192346.032861000;6;5.6.7.8;1.1.2.3;80;50358;0x00000010
1603192346.033319000;6;5.6.7.8;1.1.2.3;80;50358;0x00000010
1603192346.033341000;6;1.1.2.3;5.6.7.8;50358;80;0x00000010
1603192346.033365000;6;5.6.7.8;1.1.2.3;80;50358;0x00000018
1603192346.033377000;6;1.1.2.3;5.6.7.8;50358;80;0x00000010
1603192346.034850000;6;1.1.2.3;5.6.7.8;50358;80;0x00000011
1603192346.035414000;6;5.6.7.8;1.1.2.3;80;50358;0x00000011
1603192346.035443000;6;1.1.2.3;5.6.7.8;50358;80;0x00000010
1603192347.034698000;6;1.1.2.3;5.6.7.8;50360;80;0x00000002
1603192347.034895000;6;5.6.7.8;1.1.2.3;80;50360;0x00000012
1603192347.034944000;6;1.1.2.3;5.6.7.8;50360;80;0x00000010
1603192347.035033000;6;1.1.2.3;5.6.7.8;50360;80;0x00000018
1603192347.035239000;6;5.6.7.8;1.1.2.3;80;50360;0x00000010
1603192347.035651000;6;5.6.7.8;1.1.2.3;80;50360;0x00000010
1603192347.035674000;6;1.1.2.3;5.6.7.8;50360;80;0x00000010
1603192347.035692000;6;5.6.7.8;1.1.2.3;80;50360;0x00000018
1603192347.035704000;6;1.1.2.3;5.6.7.8;50360;80;0x00000010
1603192347.037250000;6;1.1.2.3;5.6.7.8;50360;80;0x00000011
1603192347.037791000;6;5.6.7.8;1.1.2.3;80;50360;0x00000011
1603192347.037817000;6;1.1.2.3;5.6.7.8;50360;80;0x00000010
1603192348.037319000;6;1.1.2.3;5.6.7.8;50362;80;0x00000002
1603192348.037573000;6;5.6.7.8;1.1.2.3;80;50362;0x00000012
1603192348.037622000;6;1.1.2.3;5.6.7.8;50362;80;0x00000010
1603192348.037719000;6;1.1.2.3;5.6.7.8;50362;80;0x00000018
1603192348.037967000;6;5.6.7.8;1.1.2.3;80;50362;0x00000010
1603192348.038425000;6;5.6.7.8;1.1.2.3;80;50362;0x00000010
